Name,ID,Barrio,lat,lon,tipo,Precio,Edad,Area Construida,Area Total,Parking/admin_value,Descripcion,Estrato,Habitaciones,Baños,Other Variable,list,Tipo acabado de piso cerámica,Vigilancia 24hrs,Tipo de piso en alcobas laminado,Tipo de cocina paralela,Equipado / amoblado,Tipo de piso en estudio laminado,Ubicado en edificio,Chimenea,Terraza/Balcón terraza,Cocina integral,Esquinero,Cerca colegios / universidades,Cerca supermercados,Características del parqueadero cubierto,Tipo de piso en comedor laminado,Portería,Número de líneas teléfonicas 0,Tipo de estufa gas,Citófonos,Terraza/Balcón balcón,Piso en baldosa,Tipo acabado de piso laminado,Closets 4,Zonas verdes,Vigilancia,Tipo de casa condominio,Número de local 0,Parqueadero visitantes,Tipo de piso en estudio cerámica,Con terraza,Patio,Hall de alcobas,Estudio o biblioteca,Apto para niños,Piscina,Cuarto de servicio,Jacuzzi,Piso 2,Cocina tipo americano,Lote vacio,Sobre vía principal,Jardín,Piso 4,Piso 5,Instalación de gas natural,Deposito 0,Zona para niños,Zona de lavandería,Vigilancia 0,Tipo de parqueadero propio,Tipo de cocina lineal,Comedor auxiliar,Cerca parques,Calefacción,Gimnasio,Tipo de piso en sala cerámica,Tipo de piso en comedor cerámica,Tipo de casa tradicional,Tipo de cortinas persianas,Tipo de cocina abierta,Deposito 1,Salón comunal,Piso 1,Zona campestre,Tipo de comedor comedor independiente,Número de Ascensores 0,Circuito cerrado de TV,Zona residencial,Alarma,Zona comercial,Acceso para discapacitados,Zona de BBQ,Baño auxiliar,Tipo de lote lote vacío,Piso en porcelanato,Sauna / turco,Baños de servicio,Piso en madera,Calentador gas,Tipo de local en centro comercial,Vista panorámica,Conjunto cerrado,Cerca transporte público,Sobre vía secundaria,Tipo de piso en sala laminado,Ascensor,Depósito o cuarto útil,Cerca centros comerciales,Piso 0,Parqueadero cubierto,Tipo de comedor sala comedor,Número de Ascensores 1,Piso 3,Vista exterior,date,city
"Oficina en Venta, Tunja",4796-2575,Tunja,,,local,$162.500.000,Entre 5 y 10 años,27 m²,27 m²,1,"Oficina de veintisiete metros de área , garaje cubierto, vista panorámica , alarma de incendio,pisos en baldosa. recepción, planta eléctrica, parqueadero de visitantes, deposito, auditorio, .Para mayor información comunicarse con Marcela Bautista al celular tres veintiuno dos diez noventa y seis noventa.",3,,,"['Citófonos', 'Piso en baldosa', 'Piso en porcelanato', 'Piso 5', 'Tipo acabado de piso baldosa', 'Ascensor', 'Planta eléctrica', 'Vista panorámica', 'Número de Ascensores 1', 'Vigilancia 24hrs', 'Cerca transporte público', 'Sobre vía secundaria']","['Citófonos', 'Piso en baldosa', 'Piso en porcelanato', 'Piso 5', 'Tipo acabado de piso baldosa', 'Ascensor', 'Planta eléctrica', 'Vista panorámica', 'Número de Ascensores 1', 'Vigilancia 24hrs', 'Cerca transporte público', 'Sobre vía secundaria']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,10/3/2023,tunja
"Casa en Venta, Tunja",10159-M4496310,Tunja,na,na,apartamento,$380.000.000,Entre 0 y 5 años,180 m²,170 m²,1,"Código 6823FR305 Excelente oportunidad de adquirir casa en el barrio Sol de Oriente de la ciudad de Tunja, consta de cuatro alcobas, la principal con baño privado y jacuzzi, dos baños sociales, sala-comedor, cocina integral pintada en poliuretano se puede cambiar el color, zona de lavandería, balcón y garaje con puerta eléctrica, cuenta con ornamentación en aluminio, pisos en porcelanato, escaleras en madera zapan pintadas en laca renania, con fácil acceso de transporte público.

¡Lo mejor de todo... es negociable!!! Quieres obtener más información, contáctanos para ayudarte a elegir el espacio que buscas…
",3,4,4,"['Baño auxiliar', 'Calefacción', 'Cocina integral', 'Comedor auxiliar', 'Estudio o biblioteca', 'Jacuzzi', 'Zona de lavandería', 'Piso 3', 'Tipo acabado de piso cerámica', 'Area lote 63.8 m²', 'Baños de servicio', 'Vista panorámica', 'Terraza/Balcón balcón', 'Cancha(s) de fútbol', 'Salón comunal', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Zona residencial']","['Baño auxiliar', 'Calefacción', 'Cocina integral', 'Comedor auxiliar', 'Estudio o biblioteca', 'Jacuzzi', 'Zona de lavandería', 'Piso 3', 'Tipo acabado de piso cerámica', 'Area lote 63.8 m²', 'Baños de servicio', 'Vista panorámica', 'Terraza/Balcón balcón', 'Cancha(s) de fútbol', 'Salón comunal', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Zona residencial']",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,10/3/2023,tunja
"Local Comercial en Venta, UNICENTRO",2469-M3087971,UNICENTRO,,,local,$850.000.000,Más de 20 años,39.77 m²,39 m²,$1.000.000,"MAGNIFICO LOCAL COMERCIAL EN PLAZOLETA DE COMIDAS.
ACTUALMENTE ARRENDADO
UBICADO EN CENTRO COMERCIAL UNICENTRO TUNJA 
",3,,,"['Número de local 2', 'Piso 2', 'Tipo de local en centro comercial', 'Vista exterior', 'Ascensor', 'Número de Ascensores 1']","['Número de local 2', 'Piso 2', 'Tipo de local en centro comercial', 'Vista exterior', 'Ascensor', 'Número de Ascensores 1']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,10/3/2023,tunja
"Casa en Venta, La Granja",10159-M4289208,La Granja,na,na,apartamento,$250.000.000,Entre 5 y 10 años,47.83 m²,47.83 m²,$30.00 ,"Codigo 6554FR927 Vivienda ubicada en el Barrio los La granja, cerca a la universidad Uptc, plaza de mercado del norte, Clinica Medilaser, Universidad de Boyacá y la avenida principal de la ciudad. La vivienda está ubicada sobre la calle principal del sector, calida,con excelente iluminación, en las habitaciones,  tiene salacomedor cocina semi integral, dos baños, zona de lavado y secado de ropa y patio, acceso directo a las zonas comunales del conjunto, parqueadero, salón comunal, parque infantíl cercano, zonas verdes, acceso a transporte público constante, centros comerciales, vigilancia 24 horas. 
",3,3,2,"['Baño auxiliar', 'Alarma', 'Calefacción', 'Cocina tipo americano', 'Hall de alcobas', 'Vigilancia', 'Zona de lavandería', 'Piso 2', 'Area lote 72.73 m²', 'Baños de servicio', 'Circuito cerrado de TV', 'Conjunto cerrado', 'Cancha(s) de fútbol', 'Salón comunal', 'Zona para niños', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca transporte público', 'Zona comercial', 'Zona residencial']","['Baño auxiliar', 'Alarma', 'Calefacción', 'Cocina tipo americano', 'Hall de alcobas', 'Vigilancia', 'Zona de lavandería', 'Piso 2', 'Area lote 72.73 m²', 'Baños de servicio', 'Circuito cerrado de TV', 'Conjunto cerrado', 'Cancha(s) de fútbol', 'Salón comunal', 'Zona para niños', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca transporte público', 'Zona comercial', 'Zona residencial']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10/3/2023,tunja
"Apartamento en Venta, Tunja",10159-M4086607,Tunja,na,na,apartamento,$210.000.000,Entre 0 y 5 años,53 m²,49 m²,,"Código 6024FR662 Excelente oportunidad de adquirir apartamento nuevo con acabados de primera categoria a dos minutos de la UPTC, con fácil acceso de transporte público; consta de dos alcobas con closet, la habitación principal con baño privado, baño social, cocina integral, sala-comedor, zona de lavandería, los pisos son en porcelanato y laminado de madera, cielorrasos en Dry Wall, iluminación Led, carpinteria en madera y termo laminado, mesones de baño en mármol y divisiones de vidrio templado y depósito de cuatro metros cuadrados en el primer piso, el edificio cuenta con dos parqueaderos para la venta...

Quieres obtener más información, contáctanos para ayudarte a elegir el espacio que buscas…
",4,2,2,"['Baño auxiliar', 'Calefacción', 'Citófonos', 'Cocina integral', 'Comedor auxiliar', 'Hall de alcobas', 'Zona de lavandería', 'Piso 4', 'Deposito 1', 'Tipo acabado de piso cerámica', 'Baños de servicio', 'Vista panorámica', 'Cerca colegios / universidades', 'Cerca transporte público', 'Zona residencial']","['Baño auxiliar', 'Calefacción', 'Citófonos', 'Cocina integral', 'Comedor auxiliar', 'Hall de alcobas', 'Zona de lavandería', 'Piso 4', 'Deposito 1', 'Tipo acabado de piso cerámica', 'Baños de servicio', 'Vista panorámica', 'Cerca colegios / universidades', 'Cerca transporte público', 'Zona residencial']",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10/3/2023,tunja
"Local Comercial en Venta, Centro comercial green hills",3072-M3117848,centro comercial green hills,,,local,$1.500.000.000,Entre 5 y 10 años,450 m²,450 m²,$558.00 ,"PRECIO DE OPORTUNIDAD venta local comercial, para restaurante, tiendas grandes marcas  o salon de eventos, en el centro comercial al norte de la ciudad green hills, Área 450 metros, Cocina industrial amplia,  baño cuarto de aseo licorera y bodega oficina,  salón súper grande para eventos tiene tarima  Baños damas y caballeros  mayor informacion elizabeth cely 316 dos setenta y nueve 77 cuarenta y uno ",3,,,"['Número de local 3', 'Piso 1', 'Tipo de local en centro comercial', 'Vista exterior', 'Vigilancia 24hrs', 'Cerca colegios / universidades', 'Cerca supermercados', 'Cerca transporte público']","['Número de local 3', 'Piso 1', 'Tipo de local en centro comercial', 'Vista exterior', 'Vigilancia 24hrs', 'Cerca colegios / universidades', 'Cerca supermercados', 'Cerca transporte público']",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10/3/2023,tunja
"Apartamento en Venta, La Maria",12373-M4527032,La Maria,5.550589,-73.359307,apartamento,$295.000.000,Entre 0 y 5 años,127 m²,120 m²,$134.00 ,"Bienvenido a Altos de la María, un oasis de comodidad y seguridad en el sector occidental de la ciudad de Tunja, cerca de la salida que conduce a Moniquirá. En este acogedor conjunto, la paz y la tranquilidad se mezclan con la calidez de su vecindario amigable. ¿¿¿

Nuestro apartamento de 127 m², ubicado en el segundo piso, te cautivará desde el primer momento. Dos encantadoras terrazas te brindarán vistas únicas y espacios para relajarte y disfrutar del aire fresco. Con 3 habitaciones, dos terrazas cubiertas y un balcón, podrás disfrutar de momentos especiales en cada rincón. ¿¿

Pero eso no es todo, los buenos acabados resaltan la elegancia de este espacio, mientras que la iluminación te permitirá sentirte en un refugio acogedor. Si buscas un apartamento espacioso, con ambientes independientes y funcionales, donde la calidez te envuelva, ¡este es el lugar ideal para ti! ¿

¡No esperes más para hacer realidad tus sueños! Ven a visitarnos y descubre por ti mismo cómo este apartamen",4,3,2,"['Apto para niños', 'Citófonos', 'Tipo de cortinas persianas', 'Estudio o biblioteca', 'Parqueadero cubierto', 'Hall de alcobas', 'Equipado / amoblado', 'Zona de lavandería', 'Instalación de gas natural', 'Closets 4', 'Piso 2', 'Calentador gas', 'Tipo de cocina en l', 'Tipo de comedor sala comedor', 'Deposito 0', 'Tipo de estufa gas', 'Tipo de parqueadero propio', 'Tipo acabado de piso laminado', 'Tipo de piso en alcobas laminado', 'Tipo de piso en comedor laminado', 'Tipo de piso en estudio laminado', 'Tipo de piso en sala laminado', 'Vista exterior', 'Area Terraza/Balcón 15 m²', 'Circuito cerrado de TV', 'Cuarto para escoltas', 'Vista panorámica', 'Conjunto cerrado', 'Número de Ascensores 0', 'Terraza/Balcón terraza', 'Vigilancia 24hrs', 'Salón comunal', 'Zona de BBQ', 'Zona para niños', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Sobre vía secundaria']","['Apto para niños', 'Citófonos', 'Tipo de cortinas persianas', 'Estudio o biblioteca', 'Parqueadero cubierto', 'Hall de alcobas', 'Equipado / amoblado', 'Zona de lavandería', 'Instalación de gas natural', 'Closets 4', 'Piso 2', 'Calentador gas', 'Tipo de cocina en l', 'Tipo de comedor sala comedor', 'Deposito 0', 'Tipo de estufa gas', 'Tipo de parqueadero propio', 'Tipo acabado de piso laminado', 'Tipo de piso en alcobas laminado', 'Tipo de piso en comedor laminado', 'Tipo de piso en estudio laminado', 'Tipo de piso en sala laminado', 'Vista exterior', 'Area Terraza/Balcón 15 m²', 'Circuito cerrado de TV', 'Cuarto para escoltas', 'Vista panorámica', 'Conjunto cerrado', 'Número de Ascensores 0', 'Terraza/Balcón terraza', 'Vigilancia 24hrs', 'Salón comunal', 'Zona de BBQ', 'Zona para niños', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Sobre vía secundaria']",0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,10/3/2023,tunja
Lote o Casalote en Venta,11295-M4141530,,0,0,lote,$1.800.000.000,Entre 10 y 20 años,7200 m²,7200 m²,,"Se vende lote rural espacioso especialmente de uso industrial o comercial a 400 metros de la autopista sentido sur -norte  a  1 min de Green Hills, a 5 de los centros comerciales como VIVA ,  Homecenter  la Universidad Santo Tomás y del   Nuevo Terminal. De igual manera, se puede lotear de 900 m2 para proyectos residenciales especialmente para casas campestres, el lote tiene 2 entradas. Tiene el punto de agua instalado y el de la luz cerca. Valor del metro cuadrado a 250 mil más económico a diferencia de otros sectores.",3,,,['Tipo de lote lote vacío'],['Tipo de lote lote vacío'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/3/2023,tunja
"Lote o Casalote en Venta, Tunja",10159-M4451557,Tunja,0,0,lote,$570.000.000,Entre 0 y 5 años,28800 m²,28800 m²,,"Código 6755FR055 Venta de espectacular lote de expansión urbana con uso de suelo con zona de actividad agrícola, vivienda campestre y comercio, por lo tanto, es apto para construcción de bodegas, estación de combustible, ganadería, actividades agroindustriales y construcción de viviendas campestres, ubicado en la vereda Poravita del municipio de Oicata, muy cerca al casco urbano de la ciudad de Tunja, cuenta con veintiocho mil ochocientos metros cuadrados.

¡Libre de hipotecas y lo mejor de todo es negociable!!! Para mayor información contáctanos...
",2,,,"['Area lote 28800 m²', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca transporte público', 'Sobre vía principal']","['Area lote 28800 m²', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca transporte público', 'Sobre vía principal']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/3/2023,tunja
"Lote o Casalote en Venta, Curubal",11295-M3507883,Curubal,5.52013,-73.350932,lote,$75.000.000,Entre 5 y 10 años,0 m²,74 m²,,"Lote ubicado cerca al Nuevo terminal y al Batallón del Ejército con vista al centro de la ciudad, fácil transporte público para un proyecto residencial de apartamento o casas con apartamentos ya cuenta con puntos para servicios público en una zona en desarrollo",3,,,"['Tipo de lote lote vacío', 'Area lote 74 m²']","['Tipo de lote lote vacío', 'Area lote 74 m²']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/3/2023,tunja
"Apartamento en Venta, CENTRO",11295-M3841831,CENTRO,5.532949,-73.360721,apartamento,$150.000.000,Entre 0 y 5 años,75 m²,75 m²,$37.00 ,"El apartamento  es un quinto piso consta de 2 habitaciones, que incluye closets con cortinas, con baño privado, sala comedor con chimenea de leña en piedra moderna es confortable, cómodo y con sistemas de cámaras de vigilancia las 24 horas. Cuenta con cocina integral, patio de ropas con ventilación y excelente iluminación de la propiedad. Lo mejor es su ubicación por facilidades de transporte público, acceso a zonas comerciales de diferentes industrias tanto públicas como privadas para atención en salud, educación, alimentación etc ",4,2,1,"['Zona de lavandería', 'Piso 00']","['Zona de lavandería', 'Piso 00']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10/3/2023,tunja
"Casa en Venta, Colinas Del Norte",10278-M4009098,Colinas Del Norte,5.560253,-73.35663,apartamento,$250.000.000,Entre 10 y 20 años,166.2 m²,166.2 m²,,"GANGAZOOO, SUPER OPORTUNIDAD. Amplia casa lote a muy buen precio. oportunidad para proyecto de ampliacion. consta de 4 habitaciones, sala comedor, cocina, 3 baños, patio y jardin. ubicada en una zona de amplia expancion y cerca de via nacional que conduce a bucaramanga. cerca de colegios, iglesias, universidad publica, hospital.     
",3,4,3,"['Baño auxiliar', 'Cuarto de servicio', 'Hall de alcobas', 'Zona de lavandería', 'Piso 1', 'Deposito 1', 'Area lote 166.20 m²', 'Baños de servicio', 'Jardín', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca transporte público', 'Sobre vía principal', 'Zona residencial']","['Baño auxiliar', 'Cuarto de servicio', 'Hall de alcobas', 'Zona de lavandería', 'Piso 1', 'Deposito 1', 'Area lote 166.20 m²', 'Baños de servicio', 'Jardín', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca transporte público', 'Sobre vía principal', 'Zona residencial']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/3/2023,tunja
"Casa en Venta, Remansos de Santa Ines",MC4157076,Remansos de Santa Ines,5.549867,-73.349379,apartamento,$560.000.000,Más de 20 años,220 m²,220 m²,1,"Se vende excelente casa  de 220 mt2 ,   tres plantas distribuidos así: primer nivel  sala comedor,  chimenea cocina integral ,   habitación y baño de servicio , amplio patio de ropa y garaje cubierto con puerta electrica Segundo nivel  tres habitaciones una con baño privado , estudio  y baño para las habitaciones  Tercer nivel amplia  habitación principal con baño privado y terraza la casa cuenta con fácil acceso de transporte público;  Universidades y centros comerciales VENTA DIRECTA.  ",5,4,4,"['Baño auxiliar', 'Características del parqueadero cubierto', 'Chimenea', 'Cocina integral', 'Cuarto de servicio', 'Estudio o biblioteca', 'Piso en madera', 'Piso en porcelanato', 'Zona de lavandería', 'Piso 3', 'Patio', 'Tipo de parqueadero propio', 'Zona para niños', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Zona residencial']","['Baño auxiliar', 'Características del parqueadero cubierto', 'Chimenea', 'Cocina integral', 'Cuarto de servicio', 'Estudio o biblioteca', 'Piso en madera', 'Piso en porcelanato', 'Zona de lavandería', 'Piso 3', 'Patio', 'Tipo de parqueadero propio', 'Zona para niños', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Zona residencial']",0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10/3/2023,tunja
"Apartamento en Venta, Villa Toledo",MC4545685,Villa Toledo,5.564155,-73.353755,apartamento,$125.000.000,Entre 5 y 10 años,46.3 m²,46.3 m²,$70.00 ,¿UBICACIÓN: BARRIO VILLA TOLEDO (VIA  MONIQUIRA-BUCARAMANGA) CERCA A LA NORMAL FEMENINA Y LA UPTC-TERCER PISO DEL BLOQUE #2   ¿ CUENTA CON: - TRES HABITACIONES CON CLOSET/PRINCIPAL CON BAÑO PRIVADO - UN BAÑO SOCIAL - SALA COMEDOR - COCINA SEMI-INTEGRAL - ÁREA LAVANDERÍA - Estrato: 3 - TODOS LOS SERVICIOS -CALENTADOR A GAS -ASCENSOR ¿EL CONJUNTO CUENTA CON VIGILANCIA PRIVADA-ZONA DE PARQUEADERO-PARQUE INFANTIL -SALÓN SOCIAL-ZONAS ,3,3,2,"['Baño auxiliar', 'Citófonos', 'Cocina integral', 'Piso en madera', 'Vigilancia', 'Zona de lavandería', 'Piso 1', 'Ascensor', 'Cuarto para escoltas', 'Conjunto cerrado', 'Portería', 'Salón comunal', 'Zona para niños', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca supermercados', 'Cerca transporte público', 'Ubicado en edificio', 'Zona residencial']","['Baño auxiliar', 'Citófonos', 'Cocina integral', 'Piso en madera', 'Vigilancia', 'Zona de lavandería', 'Piso 1', 'Ascensor', 'Cuarto para escoltas', 'Conjunto cerrado', 'Portería', 'Salón comunal', 'Zona para niños', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca supermercados', 'Cerca transporte público', 'Ubicado en edificio', 'Zona residencial']",0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,10/3/2023,tunja
"Lote o Casalote en Venta, TUNJA",5031-9657,TUNJA,0,0,lote,$8.920.000.000,Entre 0 y 5 años,0 m²,14900 m²,,"ESPECTACULAR OPORTUNIDAD  VENDEMOS LOTE EN TUNJA 14.900 MTS APROXIMADAMENTE SOBRE VIA PRINCIPAL CON USO RESIDENCIAL, CERCA A LA ESTACION DE POLICIA Y ESTADIO DE FÚTBOL. IDEAL PARA CONSTRUCTORES ALTURA APROXIMADA DE CONTRUCCION 20 PISOS.  SE RECIBEN PREDIOS EN BOGOTA COMO PARTE DE PAGO.",4,,,"['Tipo de lote lote vacío', 'Area lote 14900 m²']","['Tipo de lote lote vacío', 'Area lote 14900 m²']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10/3/2023,tunja
"Apartamento en Venta, Mesopotamia",MC4572267,Mesopotamia,5.545703,-73.35434,apartamento,$230.000.000,Entre 5 y 10 años,59 m²,64 m²,$164.00 ,"SE VENDE apartamento moderno, iluminado y muy bien ubicado, piso laminado, cuenta con 2 habitaciones con sus clósets, baño privado en la habitación principal, baño auxiliar completo, amplia sala - comedor, piso 7 con vista panorámica y mirador. Cocina totalmente equipada, zona de ropas. Se vende completamente amoblado como en las fotos, se encuentra ubicado junto al CC Boulevard Shopping Center y CC Unicentro, frente al Estadio La Independencia. Circuito Cerrado de TV 24 7 y ascensor..",5,2,2,"['Baño auxiliar', 'Características del parqueadero cubierto', 'Citófonos', 'Cocina integral', 'Equipado / amoblado', 'Piso en madera', 'Zona de lavandería', 'Piso 7', 'Tipo de parqueadero propio', 'Ascensor', 'Parqueadero visitantes', 'Conjunto cerrado', 'Portería', 'Salón comunal', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Zona comercial', 'Zona residencial']","['Baño auxiliar', 'Características del parqueadero cubierto', 'Citófonos', 'Cocina integral', 'Equipado / amoblado', 'Piso en madera', 'Zona de lavandería', 'Piso 7', 'Tipo de parqueadero propio', 'Ascensor', 'Parqueadero visitantes', 'Conjunto cerrado', 'Portería', 'Salón comunal', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Zona comercial', 'Zona residencial']",0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,10/3/2023,tunja
