Name,ID,Barrio,lat,lon,tipo,Precio,Edad,Area Construida,Area Total,Parking/admin_value,Descripcion,Estrato,Habitaciones,Baños,Other Variable,list,Esquinero,Piso 0,Portería,Zona comercial,Patio,Tipo de piso en sala cerámica,Ascensor,Cerca centros comerciales,Número de local 0,Chimenea,Parqueadero visitantes,Vigilancia,Tipo de piso en comedor cerámica,Piso 5,Piso 2,Area lote 300 m²,Tipo de cortinas persianas,Jacuzzi,Cocina tipo americano,Closets 4,Ubicado en edificio,Cerca parques,Depósito o cuarto útil,Número de Ascensores 0,Tipo acabado de piso cerámica,Tipo acabado de piso laminado,Tipo de estufa gas,Cuarto de servicio,Sobre vía secundaria,Calefacción,Piso en baldosa,Tipo de piso en sala laminado,Piso en porcelanato,Cerca colegios / universidades,Tipo de comedor sala comedor,Tipo de cocina abierta,Vigilancia 24hrs,Tipo de lote lote vacío,Comedor auxiliar,Apto para niños,Closets 3,Zonas verdes,Piso 6,Tipo de local en centro comercial,Cerca supermercados,Zona residencial,Piso 3,Número de Ascensores 2,Sobre vía principal,Calentador gas,Número de líneas teléfonicas 0,Número de Ascensores 1,Baño auxiliar,Características del parqueadero descubierto,Zona de lavandería,Tipo de piso en estudio laminado,Tipo de parqueadero propio,Baños de servicio,Piso 4,Piso 1,Zona campestre,Vigilancia 0,Tipo acabado de piso baldosa,Número de local 1,Vivienda bifamiliar,Piso en madera,Salón comunal,Vista panorámica,Tipo de comedor comedor independiente,Equipado / amoblado,Características del parqueadero cubierto,Parqueadero cubierto,Cocina integral,Hall de alcobas,Tipo de casa tradicional,Estudio o biblioteca,Citófonos,Vista exterior,Con terraza,Zona de BBQ,Tipo de piso en alcobas laminado,Sauna / turco,Lote vacio,Alarma,Instalación de gas natural,Acceso para discapacitados,Cerca transporte público,Gimnasio,Jardín,Deposito 1,Zona para niños,Circuito cerrado de TV,Conjunto cerrado,Tipo de cocina paralela,Tipo de cocina lineal,Terraza/Balcón balcón,Deposito 0,Tipo de casa condominio,Piscina,date,city
"Casa en Venta, CENTRO",11295-M3608896,CENTRO,5.532949,-73.360721,apartamento,$400.000.000,Entre 5 y 10 años,112 m²,162 m²,,"Casa a 2 minutos del Centro histórico de Tunja y cerca de La Plaza Real. Cuenta con un área 162 m² de los cuales 112 m² están construidos. Consta de dos pisos distribuidos de la siguiente forma: Primer piso tiene sala-comedor, cocina, patio de ropas de dos niveles baño social, 1 habitación y cuarto auxiliar. En el segundo piso cuenta con 1 habitación principal con excelente iluminación, baño privado, 2 habitaciones y 1 baño social. Adicionalmente, la propiedad es apta para construir y realizar las modificaciones que se deseen y puede ser usada también con fines comerciales.",3,4,3,"['Zona de lavandería', 'Tipo de casa tradicional']","['Zona de lavandería', 'Tipo de casa tradicional']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/22/2023,tunja
"Apartamento en Venta, ALAMEDA DE UNICENTRO",MC4667014,ALAMEDA DE UNICENTRO,5.547044,-73.349235,apartamento,$245.000.000,Entre 0 y 5 años,52 m²,49 m²,$200.00 ,"ALAMEDA DE UNICENTRO. Hermoso apartamento en último piso para estrenar, Sala comedor, dos habitaciones, la principal con vestier, dos baños, cocina integral estilo americano, zona de lavandería, balcón, calentador a gas, parqueadero. El conjunto cuenta con bellas zonas verdes, gimnasio, B.B.Q, sauna, jacuzzi, salón para cinema, salón de juegos, Cancha múltiple, parque Infantil. Cerca a universidades, Centros Comerciales, vías principales.",5,2,2,"['Baño auxiliar', 'Características del parqueadero descubierto', 'Citófonos', 'Cocina tipo americano', 'Cocina integral', 'Sauna / turco', 'Vigilancia', 'Zona de lavandería', 'Piso 13', 'Tipo de parqueadero propio', 'Ascensor', 'Parqueadero visitantes', 'Conjunto cerrado', 'Portería', 'Salón comunal', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público']","['Baño auxiliar', 'Características del parqueadero descubierto', 'Citófonos', 'Cocina tipo americano', 'Cocina integral', 'Sauna / turco', 'Vigilancia', 'Zona de lavandería', 'Piso 13', 'Tipo de parqueadero propio', 'Ascensor', 'Parqueadero visitantes', 'Conjunto cerrado', 'Portería', 'Salón comunal', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público']",0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11/22/2023,tunja
"Apartamento en Venta, La villita",MC4683594,La villita,5.564113,-73.335753,apartamento,$230.000.000,Entre 0 y 5 años,52 m²,45 m²,$180.00 ,"¿¿ ¿¿¿¿¿ ¿¿¿¿¿¿¿ ¿¿¿¿¿¿¿¿¿¿¿ ¿¿¿¿¿¿¿ ¿¿ ¿¿ ¿¿¿¿¿ ¿¿ ¿¿ ¿¿¿¿¿¿ Este hermoso apartamento se encuentra ubicado en el Conjunto Residencial Argami al norte de la ciudad de Tunja, tiene 2 años de construcción, una excelente iluminación natural y ventilación.  Cuenta con: ¿2 alcobas con closet, la principal con baño privado. ¿1 baño social ¿Zona de estudio. ¿Salacomedor. ¿Cocina Integral ¿Zona de ropas ¿Parqueadero.",5,2,2,"['Baño auxiliar', 'Características del parqueadero descubierto', 'Citófonos', 'Cocina integral', 'Piso en madera', 'Vigilancia', 'Zona de lavandería', 'Piso 8', 'Tipo de parqueadero independiente', 'Ascensor', 'Parqueadero visitantes', 'Conjunto cerrado', 'Portería', 'Salón comunal', 'Zona para niños', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca transporte público', 'Ubicado en edificio', 'Zona residencial']","['Baño auxiliar', 'Características del parqueadero descubierto', 'Citófonos', 'Cocina integral', 'Piso en madera', 'Vigilancia', 'Zona de lavandería', 'Piso 8', 'Tipo de parqueadero independiente', 'Ascensor', 'Parqueadero visitantes', 'Conjunto cerrado', 'Portería', 'Salón comunal', 'Zona para niños', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca transporte público', 'Ubicado en edificio', 'Zona residencial']",0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,11/22/2023,tunja
"Casa en Venta, Santa Lucia",10159-M4603488,Santa Lucia,5.539403,-73.362039,apartamento,$320.000.000,Más de 20 años,150 m²,150 m²,,"Código 6997FR358 

Venta casa cerca al centro en Tunja, dos locales, tres  habitaciones una grande con baño privado, sala - comedor, baño social , cocina auxiliar, patio de ropas y cuarto adicional. Apta para remodelación en los usos residencial yo comercial. 
",3,3,2,"['Piso 1', 'Area lote 150 m²', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público']","['Piso 1', 'Area lote 150 m²', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11/22/2023,tunja
"Apartamento en Venta, Las quintas",15997-M4456832,las quintas,5.554885,-73.347292,apartamento,$2.000.000.000,Entre 0 y 5 años,400 m²,400 m²,$500.00 ,"APARTAMENTO En la mejor ubicación de TUNJA BOYACA, tenemos este hermoso apartamento que consta de antesala, sala , chimenea a gas, comedor, bañó social, sala de televisión, estudio, cuatro habitaciones con baño. Cuatro parqueaderos, cuatro depósitos. Está ubicado en la mejor zona de tunja.
Cerca a centros comerciales.
El apartamento se vende totalmente amoblado, con los mejores acabados. Vista panorámica. Negociable.
Oportuidad de inversion.
Excelente ubicacion.
Se vende apuerta cerrada.",5,4,5,"['Parqueadero cubierto', 'Equipado / amoblado', 'Piso 9', 'Deposito 2', 'Tipo de parqueadero propio']","['Parqueadero cubierto', 'Equipado / amoblado', 'Piso 9', 'Deposito 2', 'Tipo de parqueadero propio']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/22/2023,tunja
"Casa en Venta, NUEVA SANA BARBARA",3072-M4526359,NUEVA SANA BARBARA,5.528564,-73.366636,apartamento,$360.000.000,Entre 10 y 20 años,255 m²,255 m²,$50.00 ,"MOTIVO DE VIAJE VENTA DE HERMOSA CASA AREA 255 CONSTA DE TRES APTO INDEPENDIENTES ,  CERCA AL CENTRO , COLEGIOS UNIVERSIDADES 
MAYOR INFORMACION TRES DIECISESI 316 DOS SETENA Y NUEVE 279 SETENTA Y SIETE 77 CUARENTA Y UNO 41",3,5,4,"['Ancho 9 m', 'Comedor auxiliar', 'Cuarto de servicio', 'Estudio o biblioteca', 'Parqueadero cubierto', 'Hall de alcobas', 'Puerta seguridad', 'Zona de lavandería', 'Fondo 15 m', 'Instalación de gas natural', 'Closets 4', 'Tipo de casa tradicional', 'Tipo de cocina abierta', 'Tipo de comedor sala comedor', 'Tipo de estufa gas', 'Tipo de parqueadero propio', 'Tipo acabado de piso marmol', 'Tipo de piso en alcobas madera', 'Tipo de piso en comedor marmol', 'Tipo de piso en sala madera', 'Vista exterior', 'Area lote 84 m²', 'Esquinero', 'Terraza/Balcón ninguno', 'Sobre vía principal']","['Ancho 9 m', 'Comedor auxiliar', 'Cuarto de servicio', 'Estudio o biblioteca', 'Parqueadero cubierto', 'Hall de alcobas', 'Puerta seguridad', 'Zona de lavandería', 'Fondo 15 m', 'Instalación de gas natural', 'Closets 4', 'Tipo de casa tradicional', 'Tipo de cocina abierta', 'Tipo de comedor sala comedor', 'Tipo de estufa gas', 'Tipo de parqueadero propio', 'Tipo acabado de piso marmol', 'Tipo de piso en alcobas madera', 'Tipo de piso en comedor marmol', 'Tipo de piso en sala madera', 'Vista exterior', 'Area lote 84 m²', 'Esquinero', 'Terraza/Balcón ninguno', 'Sobre vía principal']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11/22/2023,tunja
"Apartamento en Venta, Conjunto Argami",MC4654554,Argami,5.564957,-73.334042,apartamento,$315.000.000,Entre 0 y 5 años,77.37 m²,67.56 m²,$290.00 ,"Hermoso apartamento en tercer piso, como nuevo , mejor sector de Tunja , a cinco minutos de CC Viva y Green Hills, cerca de colegios y universidades, Vista sobre zonas verdes y arboledas cercanas, con balcon en alcoba principal y zona social.",5,4,3,"['Baño auxiliar', 'Características del parqueadero descubierto', 'Citófonos', 'Cocina tipo americano', 'Cocina integral', 'Estudio o biblioteca', 'Piso en madera', 'Vigilancia', 'Piso 3', 'Tipo de parqueadero propio', 'Ascensor', 'Conjunto cerrado', 'Portería', 'Salón comunal', 'Zona para niños', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Ubicado en edificio', 'Zona comercial', 'Zona residencial']","['Baño auxiliar', 'Características del parqueadero descubierto', 'Citófonos', 'Cocina tipo americano', 'Cocina integral', 'Estudio o biblioteca', 'Piso en madera', 'Vigilancia', 'Piso 3', 'Tipo de parqueadero propio', 'Ascensor', 'Conjunto cerrado', 'Portería', 'Salón comunal', 'Zona para niños', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Ubicado en edificio', 'Zona comercial', 'Zona residencial']",0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,11/22/2023,tunja
"Casa en Venta, Espiritud santo",3072-M4127284,espiritud santo,na,na,apartamento,$245.000.000,Entre 0 y 5 años,169 m²,169 m²,1,"VENTA HERMOSA CASA TUNJA, AREA 169 MTS2 cuenta con 2 niveles en el 1 nivel encontramos sala comedor, cocina integral, zona de lavanderia, garaje y baño social, en el segundo nivel encontramos 3 habitacones  un baño, mayor informacion llamara  elizabeth cely 316 dos setenta y nueve 77 cuarenta y uno ",3,3,2,"['Parqueadero cubierto', 'Zona de lavandería', 'Instalación de gas natural', 'Calentador gas', 'Tipo de casa tradicional', 'Tipo de cocina paralela', 'Tipo de comedor sala comedor', 'Deposito 0', 'Tipo de estufa gas', 'Tipo de parqueadero propio', 'Vista exterior', 'Número de Ascensores 0', 'Vigilancia 24hrs', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Sobre vía secundaria']","['Parqueadero cubierto', 'Zona de lavandería', 'Instalación de gas natural', 'Calentador gas', 'Tipo de casa tradicional', 'Tipo de cocina paralela', 'Tipo de comedor sala comedor', 'Deposito 0', 'Tipo de estufa gas', 'Tipo de parqueadero propio', 'Vista exterior', 'Número de Ascensores 0', 'Vigilancia 24hrs', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Sobre vía secundaria']",0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,11/22/2023,tunja
"Apartamento en Venta, ALTEZZA",3858-M4566733,ALTEZZA,5.538987,-73.350477,apartamento,$480.000.000,Entre 5 y 10 años,151 m²,151 m²,$290.00 ,"Vendo en Tunja apartamento de 151 m2. vista panorámica. Penthouse duplex. En primer nivel encuentra, una espaciosa sala y comedor con ventanales de techo a piso que dan la sensación de mayor amplitud y libertad, BALCON , Estudio, Una alcoba con baño, Cocina tipo americano. La segunda planta tiene: 3 alcobas, 3 baños, 2 Garajes  y un deposito. Cuenta con Terraza social con piscina, jacuzzi, turco, sauna y bbq. En el primer piso,  tenemos salón social y parque infantil.
CONTACTO  310 dos setenta dos cuarenta y cinco noventa siete.",2,3,3,"['Apto para niños', 'Chimenea', 'Estudio o biblioteca', 'Parqueadero cubierto', 'Zona de lavandería', 'Instalación de gas natural', 'Piso 24', 'Calentador gas', 'Tipo de comedor sala comedor', 'Deposito 1', 'Tipo de estufa gas', 'Tipo de parqueadero propio', 'Tipo acabado de piso laminado', 'Vista exterior', 'Area Terraza/Balcón 1 m²', 'Ascensor', 'Circuito cerrado de TV', 'Piscina', 'Vista panorámica', 'Conjunto cerrado', 'Número de Ascensores 1', 'Terraza/Balcón balcón', 'Vigilancia 24hrs', 'Cancha(s) de fútbol', 'Cancha(s) de squash', 'Gimnasio', 'Salón comunal', 'Zona de BBQ', 'Zona para niños', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Sobre vía secundaria']","['Apto para niños', 'Chimenea', 'Estudio o biblioteca', 'Parqueadero cubierto', 'Zona de lavandería', 'Instalación de gas natural', 'Piso 24', 'Calentador gas', 'Tipo de comedor sala comedor', 'Deposito 1', 'Tipo de estufa gas', 'Tipo de parqueadero propio', 'Tipo acabado de piso laminado', 'Vista exterior', 'Area Terraza/Balcón 1 m²', 'Ascensor', 'Circuito cerrado de TV', 'Piscina', 'Vista panorámica', 'Conjunto cerrado', 'Número de Ascensores 1', 'Terraza/Balcón balcón', 'Vigilancia 24hrs', 'Cancha(s) de fútbol', 'Cancha(s) de squash', 'Gimnasio', 'Salón comunal', 'Zona de BBQ', 'Zona para niños', 'Zonas verdes', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca supermercados', 'Cerca transporte público', 'Sobre vía secundaria']",0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,11/22/2023,tunja
"Local Comercial en Venta, Centro Historico",10278-10705,Centro Historico,,,local,$2.650.000.000,Más de 20 años,763 m²,763 m²,,"EN PLENO CORAZÓN DE TUNJA, LA PLAZA DE BOLÍVAR, encontramos ésta amplia casa comercial de dos plantas con 763 m2 que incluye 16 oficinas y una amplia zona en el primer piso. Tiene batería de baños en primer y segundo piso y terraza grande. Su entrada es por un zaguán comercial que tiene acceso por la Plaza de Bolívar. Su ubicación privilegiada en el Centro Histórico de la ciudad hace que sea un sitio estratégico para cualquier negocio, comercio o empresa. Actualmente genera renta. Llámenos para mayor información  Se puede considerar permuta ",4,,,"['Baño auxiliar', 'Piso en baldosa', 'Piso en porcelanato', 'Número de local 1', 'Piso 1', 'Tipo de local en centro comercial', 'Tipo acabado de piso cerámica', 'Vista interior', 'Acceso para discapacitados', 'Circuito cerrado de TV', 'Vigilancia 0', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca supermercados', 'Cerca transporte público', 'Zona comercial']","['Baño auxiliar', 'Piso en baldosa', 'Piso en porcelanato', 'Número de local 1', 'Piso 1', 'Tipo de local en centro comercial', 'Tipo acabado de piso cerámica', 'Vista interior', 'Acceso para discapacitados', 'Circuito cerrado de TV', 'Vigilancia 0', 'Cerca centros comerciales', 'Cerca colegios / universidades', 'Cerca supermercados', 'Cerca transporte público', 'Zona comercial']",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,11/22/2023,tunja
"Apartamento en Venta, Unicentro",10159-M4207997,Unicentro,5.547044,-73.349235,apartamento,$310.000.000,Más de 20 años,117 m²,114 m²,$314.00 ,"Código 6523FR924 Excelente oportunidad de adquirir apartamento en uno de los sectores más cotizados de la ciudad de Tunja, ubicado en la Avenida Universitaria, cerca de la Universidad Santo Tomas, Makro, Boulevard, Centro comercial Unicentro, estadio de la independencia, cuenta con buen transporte público, el apartamento está ubicado en un quinto piso, consta de tres habitaciones con closet, habitación principal con baño privado, división en vidrio y Jacuzzi, cuarto de servicio con baño privado, cuarto de estudio, sala- comedor, baño social con división en vidrio, cocina integral, zona de lavandería, altillo amplio, calentador a gas natural, citó fono, dos parqueaderos en línea cubierto, el edificio cuenta con Portería, Vigilancia las veinticuatro horas, Salón Social, parque infantil, sala de Tenis de Mesa, Zona BBQ, el apartamento se entrega encortinado.

Quieres obtener más información, contáctanos para ayudarte a elegir el espacio que buscas…
",4,4,3,"['Baño auxiliar', 'Calefacción', 'Citófonos', 'Cocina integral', 'Comedor auxiliar', 'Cuarto de servicio', 'Estudio o biblioteca', 'Hall de alcobas', 'Jacuzzi', 'Vigilancia', 'Zona de lavandería', 'Piso 5', 'Tipo acabado de piso cerámica', 'Baños de servicio', 'Circuito cerrado de TV', 'Parqueadero visitantes', 'Vista panorámica', 'Conjunto cerrado', 'Portería', 'Salón comunal', 'Zona de BBQ', 'Zona para niños', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Sobre vía principal', 'Zona comercial', 'Zona residencial']","['Baño auxiliar', 'Calefacción', 'Citófonos', 'Cocina integral', 'Comedor auxiliar', 'Cuarto de servicio', 'Estudio o biblioteca', 'Hall de alcobas', 'Jacuzzi', 'Vigilancia', 'Zona de lavandería', 'Piso 5', 'Tipo acabado de piso cerámica', 'Baños de servicio', 'Circuito cerrado de TV', 'Parqueadero visitantes', 'Vista panorámica', 'Conjunto cerrado', 'Portería', 'Salón comunal', 'Zona de BBQ', 'Zona para niños', 'Zonas verdes', 'Cerca colegios / universidades', 'Cerca parques', 'Cerca transporte público', 'Sobre vía principal', 'Zona comercial', 'Zona residencial']",0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,11/22/2023,tunja
